0,1,2,3,4
Germany,1 - 0,Sweden,87,29
Germany,0 - 1,South Korea,87,-42
Mexico,1 - 1,Sweden,87,41
Mexico,2 - 1,South Korea,87,-28
Sweden,2 - 0,South Korea,87,12
Belgium,4 - 1,Panama,87,13
Belgium,0 - 0,Tunesia,87,27
Belgium,1 - 1,England,87,-45
Panama,3 - 0,Tunesia,87,47
Panama,2 - 4,England,87,-30
Tunesia,0 - 3,England,87,14
Poland,1 - 3,Senegal,87,16
Poland,1 - 2,Colombia,87,32
Poland,4 - 2,Japan,87,-48
Senegal,2 - 0,Colombia,87,46
Senegal,4 - 0,Japan,87,-31
Colombia,2 - 0,Japan,87,15
Russia,2 - 0,Saudi Arabia,88,1
Russia,2 - 1,Egypt,88,17
Russia,0 - 1,Uruguay,88,-34
Saudi Arabia,2 - 4,Egypt,88,33
Saudi Arabia,0 - 1,Uruguay,88,-19
Egypt,0 - 3,Uruguay,88,2
Portugal,1 - 1,Spain,88,4
Portugal,4 - 3,Morocco,88,18
Portugal,4 - 1,Iran,88,-35
Spain,2 - 1,Morocco,88,36
Spain,3 - 1,Iran,88,-20
Morocco,2 - 1,Iran,88,3
France,2 - 0,Australia,88,5
France,1 - 1,Peru,88,22
France,3 - 1,Denmark,88,-38
Australia,1 - 3,Peru,88,37
Australia,0 - 3,Denmark,88,-21
Peru,3 - 1,Denmark,88,7
Argentina,2 - 0,Island,88,6
Argentina,2 - 1,Croatia,88,23
Argentina,2 - 2,Nigeria,88,-39
Island,2 - 2,Croatia,88,40
Island,4 - 0,Nigeria,88,-25
Croatia,2 - 1,Nigeria,88,8
Brazil,5 - 1,Switzerland,88,11
Brazil,3 - 0,Costa Rica,88,24
Brazil,4 - 2,Serbia,88,-43
Switzerland,3 - 2,Costa Rica,88,44
Switzerland,0 - 2,Serbia,88,-26
Costa Rica,1 - 3,Serbia,88,9
Germany,1 - 2,Mexico,88,10
Germany,2 - 1,Sweden,88,29
Germany,2 - 2,South Korea,88,-42
Mexico,2 - 4,Sweden,88,41
Mexico,2 - 1,South Korea,88,-28
Sweden,0 - 1,South Korea,88,12
Belgium,4 - 2,Panama,88,13
Belgium,2 - 1,Tunesia,88,27
Belgium,2 - 2,England,88,-45
Panama,1 - 1,Tunesia,88,47
Panama,0 - 2,England,88,-30
Tunesia,0 - 3,England,88,14
Poland,4 - 2,Senegal,88,16
Poland,2 - 3,Colombia,88,32
Poland,3 - 0,Japan,88,-48
Senegal,1 - 3,Colombia,88,46
Senegal,0 - 0,Japan,88,-31
Colombia,3 - 2,Japan,88,15
Russia,2 - 1,Saudi Arabia,89,1
Russia,1 - 2,Egypt,89,17
Russia,1 - 1,Uruguay,89,-34
Saudi Arabia,0 - 2,Egypt,89,33
Saudi Arabia,0 - 2,Uruguay,89,-19
Egypt,1 - 1,Uruguay,89,2
Portugal,1 - 1,Spain,89,4
Portugal,2 - 1,Morocco,89,18
Portugal,4 - 0,Iran,89,-35
Spain,3 - 1,Morocco,89,36
Spain,3 - 1,Iran,89,-20
Morocco,2 - 2,Iran,89,3
France,1 - 1,Australia,89,5
France,2 - 2,Peru,89,22
France,2 - 2,Denmark,89,-38
Australia,0 - 1,Peru,89,37
Australia,0 - 2,Denmark,89,-21
Peru,1 - 2,Denmark,89,7
Argentina,1 - 2,Island,89,6
Argentina,2 - 2,Croatia,89,23
Argentina,3 - 1,Nigeria,89,-39
Island,0 - 1,Croatia,89,40
Island,5 - 1,Nigeria,89,-25
Croatia,3 - 0,Nigeria,89,8
Brazil,3 - 2,Switzerland,89,11
Brazil,4 - 1,Costa Rica,89,24
Brazil,2 - 0,Serbia,89,-43
Switzerland,1 - 1,Costa Rica,89,44
Switzerland,1 - 1,Serbia,89,-26
Costa Rica,1 - 2,Serbia,89,9
Germany,5 - 2,Mexico,89,10
Germany,2 - 1,Sweden,89,29
Germany,1 - 0,South Korea,89,-42
Mexico,1 - 1,Sweden,89,41
Mexico,1 - 3,South Korea,89,-28
Sweden,1 - 2,South Korea,89,12
Belgium,5 - 0,Panama,89,13
Belgium,0 - 1,Tunesia,89,27
Belgium,3 - 2,England,89,-45
Panama,1 - 2,Tunesia,89,47
Panama,0 - 3,England,89,-30
Tunesia,0 - 3,England,89,14
Poland,4 - 0,Senegal,89,16
Poland,1 - 2,Colombia,89,32
Poland,2 - 2,Japan,89,-48
Senegal,0 - 4,Colombia,89,46
Senegal,4 - 1,Japan,89,-31
Colombia,3 - 0,Japan,89,15
Russia,5 - 1,Saudi Arabia,90,1
Russia,0 - 1,Egypt,90,17
Russia,2 - 1,Uruguay,90,-34
Saudi Arabia,0 - 1,Egypt,90,33
Saudi Arabia,1 - 2,Uruguay,90,-19
Egypt,0 - 1,Uruguay,90,2
Portugal,0 - 2,Spain,90,4
Portugal,3 - 1,Morocco,90,18
Portugal,2 - 0,Iran,90,-35
Spain,1 - 3,Morocco,90,36
Spain,4 - 1,Iran,90,-20
Morocco,1 - 0,Iran,90,3
France,3 - 0,Australia,90,5
France,1 - 0,Peru,90,22
France,3 - 0,Denmark,90,-38
Australia,0 - 4,Peru,90,37
Australia,2 - 5,Denmark,90,-21
Peru,3 - 0,Denmark,90,7
Argentina,1 - 2,Island,90,6
Argentina,3 - 1,Croatia,90,23
Argentina,3 - 3,Nigeria,90,-39
Island,0 - 1,Croatia,90,40
Island,2 - 2,Nigeria,90,-25
Croatia,4 - 1,Nigeria,90,8
Brazil,0 - 1,Switzerland,90,11
Brazil,4 - 1,Costa Rica,90,24
Brazil,4 - 2,Serbia,90,-43
Switzerland,4 - 2,Costa Rica,90,44
Switzerland,4 - 1,Serbia,90,-26
Costa Rica,1 - 3,Serbia,90,9
Germany,6 - 0,Mexico,90,10
Germany,3 - 0,Sweden,90,29
Germany,3 - 1,South Korea,90,-42
Mexico,4 - 1,Sweden,90,41
Mexico,2 - 1,South Korea,90,-28
Sweden,3 - 1,South Korea,90,12
Belgium,3 - 0,Panama,90,13
Belgium,3 - 0,Tunesia,90,27
Belgium,2 - 2,England,90,-45
Panama,0 - 3,Tunesia,90,47
Panama,0 - 1,England,90,-30
Tunesia,2 - 2,England,90,14
Poland,1 - 2,Senegal,90,16
Poland,3 - 1,Colombia,90,32
Poland,3 - 1,Japan,90,-48
Senegal,1 - 1,Colombia,90,46
Senegal,3 - 0,Japan,90,-31
Colombia,2 - 0,Japan,90,15
Russia,2 - 0,Saudi Arabia,91,1
Russia,1 - 2,Egypt,91,17
Russia,0 - 2,Uruguay,91,-34
Saudi Arabia,0 - 2,Egypt,91,33
Saudi Arabia,1 - 3,Uruguay,91,-19
Egypt,3 - 1,Uruguay,91,2
Portugal,1 - 2,Spain,91,4
Portugal,2 - 1,Morocco,91,18
Portugal,4 - 0,Iran,91,-35
Spain,2 - 3,Morocco,91,36
Spain,5 - 0,Iran,91,-20
Morocco,0 - 2,Iran,91,3
France,1 - 0,Australia,91,5
France,2 - 3,Peru,91,22
France,2 - 2,Denmark,91,-38
Australia,0 - 2,Peru,91,37
Australia,0 - 3,Denmark,91,-21
Peru,4 - 1,Denmark,91,7
Argentina,1 - 0,Island,91,6
Argentina,1 - 4,Croatia,91,23
Argentina,1 - 0,Nigeria,91,-39
Island,0 - 2,Croatia,91,40
Island,3 - 2,Nigeria,91,-25
Croatia,0 - 2,Nigeria,91,8
Brazil,5 - 1,Switzerland,91,11
Brazil,3 - 0,Costa Rica,91,24
Brazil,1 - 1,Serbia,91,-43
Switzerland,4 - 1,Costa Rica,91,44
Switzerland,0 - 0,Serbia,91,-26
Costa Rica,0 - 3,Serbia,91,9
Germany,2 - 1,Mexico,91,10
Germany,1 - 0,Sweden,91,29
Germany,1 - 2,South Korea,91,-42
Mexico,1 - 3,Sweden,91,41
Mexico,1 - 2,South Korea,91,-28
Sweden,2 - 2,South Korea,91,12
Belgium,2 - 2,Panama,91,13
Belgium,1 - 0,Tunesia,91,27
Belgium,1 - 3,England,91,-45
Panama,0 - 2,Tunesia,91,47
Panama,1 - 1,England,91,-30
Tunesia,2 - 1,England,91,14
Poland,0 - 2,Senegal,91,16
Poland,0 - 1,Colombia,91,32
Poland,2 - 4,Japan,91,-48
Senegal,2 - 3,Colombia,91,46
Senegal,4 - 2,Japan,91,-31
Colombia,3 - 1,Japan,91,15
Russia,2 - 0,Saudi Arabia,92,1
Russia,2 - 3,Egypt,92,17
Russia,0 - 0,Uruguay,92,-34
Saudi Arabia,1 - 3,Egypt,92,33
Saudi Arabia,0 - 3,Uruguay,92,-19
Egypt,0 - 2,Uruguay,92,2
Portugal,0 - 1,Spain,92,4
Portugal,1 - 1,Morocco,92,18
Portugal,3 - 0,Iran,92,-35
Spain,3 - 0,Morocco,92,36
Spain,1 - 1,Iran,92,-20
Morocco,1 - 2,Iran,92,3
France,3 - 0,Australia,92,5
France,1 - 1,Peru,92,22
France,2 - 3,Denmark,92,-38
Australia,3 - 1,Peru,92,37
Australia,1 - 1,Denmark,92,-21
Peru,1 - 0,Denmark,92,7
Argentina,0 - 0,Island,92,6
Argentina,3 - 1,Croatia,92,23
Argentina,2 - 0,Nigeria,92,-39
Island,2 - 1,Croatia,92,40
Island,4 - 1,Nigeria,92,-25
Croatia,2 - 0,Nigeria,92,8
Brazil,2 - 2,Switzerland,92,11
Brazil,2 - 0,Costa Rica,92,24
Brazil,5 - 1,Serbia,92,-43
Switzerland,3 - 3,Costa Rica,92,44
Switzerland,1 - 2,Serbia,92,-26
Costa Rica,0 - 2,Serbia,92,9
Germany,2 - 0,Mexico,92,10
Germany,4 - 0,Sweden,92,29
Germany,2 - 0,South Korea,92,-42
Mexico,1 - 1,Sweden,92,41
Mexico,2 - 2,South Korea,92,-28
Sweden,3 - 4,South Korea,92,12
Belgium,2 - 0,Panama,92,13
Belgium,1 - 2,Tunesia,92,27
Belgium,3 - 1,England,92,-45
Panama,0 - 2,Tunesia,92,47
Panama,0 - 4,England,92,-30
Tunesia,1 - 4,England,92,14
Poland,2 - 1,Senegal,92,16
Poland,1 - 2,Colombia,92,32
Poland,3 - 0,Japan,92,-48
Senegal,3 - 3,Colombia,92,46
Senegal,1 - 2,Japan,92,-31
Colombia,2 - 0,Japan,92,15
Russia,1 - 0,Saudi Arabia,93,1
Russia,1 - 3,Egypt,93,17
Russia,0 - 2,Uruguay,93,-34
Saudi Arabia,0 - 2,Egypt,93,33
Saudi Arabia,0 - 3,Uruguay,93,-19
Egypt,0 - 0,Uruguay,93,2
Portugal,2 - 1,Spain,93,4
Portugal,2 - 2,Morocco,93,18
Portugal,3 - 1,Iran,93,-35
Spain,2 - 1,Morocco,93,36
Spain,3 - 1,Iran,93,-20
Morocco,0 - 3,Iran,93,3
France,0 - 0,Australia,93,5
France,3 - 1,Peru,93,22
France,2 - 4,Denmark,93,-38
Australia,1 - 3,Peru,93,37
Australia,1 - 1,Denmark,93,-21
Peru,0 - 2,Denmark,93,7
Argentina,5 - 0,Island,93,6
Argentina,3 - 0,Croatia,93,23
Argentina,3 - 0,Nigeria,93,-39
Island,0 - 2,Croatia,93,40
Island,3 - 1,Nigeria,93,-25
Croatia,2 - 0,Nigeria,93,8
Brazil,3 - 0,Switzerland,93,11
Brazil,3 - 0,Costa Rica,93,24
Brazil,2 - 1,Serbia,93,-43
Switzerland,0 - 0,Costa Rica,93,44
Switzerland,0 - 1,Serbia,93,-26
Costa Rica,2 - 1,Serbia,93,9
Germany,3 - 1,Mexico,93,10
Germany,2 - 1,Sweden,93,29
Germany,0 - 0,South Korea,93,-42
Mexico,1 - 0,Sweden,93,41
Mexico,2 - 1,South Korea,93,-28
Sweden,1 - 1,South Korea,93,12
Belgium,2 - 0,Panama,93,13
Belgium,4 - 2,Tunesia,93,27
Belgium,1 - 1,England,93,-45
Panama,1 - 4,Tunesia,93,47
Panama,1 - 6,England,93,-30
Tunesia,1 - 2,England,93,14
Poland,4 - 1,Senegal,93,16
Poland,0 - 1,Colombia,93,32
Poland,1 - 0,Japan,93,-48
Senegal,3 - 3,Colombia,93,46
Senegal,5 - 2,Japan,93,-31
Colombia,2 - 0,Japan,93,15
Russia,2 - 1,Saudi Arabia,94,1
Russia,1 - 1,Egypt,94,17
Russia,5 - 1,Uruguay,94,-34
Saudi Arabia,1 - 1,Egypt,94,33
Saudi Arabia,1 - 3,Uruguay,94,-19
Egypt,0 - 0,Uruguay,94,2
Portugal,2 - 2,Spain,94,4
Portugal,3 - 1,Morocco,94,18
Portugal,2 - 0,Iran,94,-35
Spain,2 - 0,Morocco,94,36
Spain,4 - 0,Iran,94,-20
Morocco,1 - 3,Iran,94,3
France,2 - 0,Australia,94,5
France,3 - 1,Peru,94,22
France,1 - 2,Denmark,94,-38
Australia,1 - 2,Peru,94,37
Australia,1 - 2,Denmark,94,-21
Peru,0 - 3,Denmark,94,7
Argentina,3 - 2,Island,94,6
Argentina,1 - 0,Croatia,94,23
Argentina,2 - 0,Nigeria,94,-39
Island,1 - 2,Croatia,94,40
Island,3 - 2,Nigeria,94,-25
Croatia,2 - 1,Nigeria,94,8
Brazil,3 - 2,Switzerland,94,11
Brazil,4 - 1,Costa Rica,94,24
Brazil,0 - 0,Serbia,94,-43
Switzerland,2 - 2,Costa Rica,94,44
Switzerland,2 - 0,Serbia,94,-26
Costa Rica,0 - 0,Serbia,94,9
Germany,2 - 2,Mexico,94,10
Germany,1 - 0,Sweden,94,29
Germany,2 - 0,South Korea,94,-42
Mexico,0 - 1,Sweden,94,41
Mexico,2 - 0,South Korea,94,-28
Sweden,2 - 2,South Korea,94,12
Belgium,2 - 1,Panama,94,13
Belgium,2 - 0,Tunesia,94,27
Belgium,1 - 2,England,94,-45
Panama,0 - 0,Tunesia,94,47
Panama,0 - 3,England,94,-30
Tunesia,0 - 2,England,94,14
Poland,4 - 1,Senegal,94,16
Poland,1 - 1,Colombia,94,32
Poland,2 - 1,Japan,94,-48
Senegal,1 - 6,Colombia,94,46
Senegal,2 - 2,Japan,94,-31
Colombia,4 - 0,Japan,94,15
Russia,1 - 1,Saudi Arabia,95,1
Russia,2 - 0,Egypt,95,17
Russia,2 - 2,Uruguay,95,-34
Saudi Arabia,0 - 2,Egypt,95,33
Saudi Arabia,1 - 5,Uruguay,95,-19
Egypt,2 - 3,Uruguay,95,2
Portugal,1 - 3,Spain,95,4
Portugal,2 - 0,Morocco,95,18
Portugal,0 - 1,Iran,95,-35
Spain,6 - 1,Morocco,95,36
Spain,1 - 0,Iran,95,-20
Morocco,2 - 0,Iran,95,3
France,3 - 0,Australia,95,5
France,2 - 1,Peru,95,22
France,3 - 1,Denmark,95,-38
Australia,1 - 4,Peru,95,37
Australia,3 - 5,Denmark,95,-21
Peru,2 - 2,Denmark,95,7
Argentina,3 - 1,Island,95,6
Argentina,1 - 0,Croatia,95,23
Argentina,2 - 1,Nigeria,95,-39
Island,0 - 2,Croatia,95,40
Island,3 - 3,Nigeria,95,-25
Croatia,1 - 2,Nigeria,95,8
Brazil,1 - 2,Switzerland,95,11
Brazil,6 - 1,Costa Rica,95,24
Brazil,0 - 3,Serbia,95,-43
Switzerland,1 - 0,Costa Rica,95,44
Switzerland,2 - 2,Serbia,95,-26
Costa Rica,1 - 1,Serbia,95,9
Germany,2 - 2,Mexico,95,10
Germany,2 - 0,Sweden,95,29
Germany,6 - 2,South Korea,95,-42
Mexico,1 - 2,Sweden,95,41
Mexico,4 - 1,South Korea,95,-28
Sweden,4 - 2,South Korea,95,12
Belgium,3 - 1,Panama,95,13
Belgium,2 - 0,Tunesia,95,27
Belgium,2 - 2,England,95,-45
Panama,3 - 1,Tunesia,95,47
Panama,0 - 2,England,95,-30
Tunesia,2 - 4,England,95,14
Poland,3 - 0,Senegal,95,16
Poland,0 - 5,Colombia,95,32
Poland,1 - 0,Japan,95,-48
Senegal,3 - 0,Colombia,95,46
Senegal,1 - 2,Japan,95,-31
Colombia,4 - 0,Japan,95,15
Russia,4 - 0,Saudi Arabia,96,1
Russia,6 - 2,Egypt,96,17
Russia,0 - 0,Uruguay,96,-34
Saudi Arabia,2 - 2,Egypt,96,33
Saudi Arabia,0 - 1,Uruguay,96,-19
Egypt,0 - 4,Uruguay,96,2
Portugal,1 - 3,Spain,96,4
Portugal,3 - 0,Morocco,96,18
Portugal,4 - 2,Iran,96,-35
Spain,3 - 2,Morocco,96,36
Spain,0 - 1,Iran,96,-20
Morocco,3 - 1,Iran,96,3
France,1 - 0,Australia,96,5
France,3 - 0,Peru,96,22
France,1 - 3,Denmark,96,-38
Australia,0 - 2,Peru,96,37
Australia,0 - 1,Denmark,96,-21
Peru,2 - 0,Denmark,96,7
Argentina,2 - 2,Island,96,6
Argentina,1 - 0,Croatia,96,23
Argentina,2 - 1,Nigeria,96,-39
Island,0 - 1,Croatia,96,40
Island,0 - 1,Nigeria,96,-25
Croatia,3 - 1,Nigeria,96,8
Brazil,2 - 0,Switzerland,96,11
Brazil,2 - 0,Costa Rica,96,24
Brazil,2 - 0,Serbia,96,-43
Switzerland,3 - 0,Costa Rica,96,44
Switzerland,2 - 3,Serbia,96,-26
Costa Rica,0 - 0,Serbia,96,9
Germany,2 - 1,Mexico,96,10
Germany,4 - 2,Sweden,96,29
Germany,1 - 0,South Korea,96,-42
Mexico,0 - 0,Sweden,96,41
Mexico,4 - 0,South Korea,96,-28
Sweden,4 - 0,South Korea,96,12
Belgium,2 - 0,Panama,96,13
Belgium,0 - 2,Tunesia,96,27
Belgium,1 - 3,England,96,-45
Panama,3 - 1,Tunesia,96,47
Panama,0 - 0,England,96,-30
Tunesia,0 - 2,England,96,14
Poland,3 - 3,Senegal,96,16
Poland,1 - 0,Colombia,96,32
Poland,2 - 0,Japan,96,-48
Senegal,1 - 1,Colombia,96,46
Senegal,3 - 1,Japan,96,-31
Colombia,0 - 2,Japan,96,15
Russia,2 - 2,Saudi Arabia,97,1
Russia,2 - 2,Egypt,97,17
Russia,1 - 0,Uruguay,97,-34
Saudi Arabia,3 - 1,Egypt,97,33
Saudi Arabia,1 - 2,Uruguay,97,-19
Egypt,0 - 2,Uruguay,97,2
Portugal,2 - 0,Spain,97,4
Portugal,2 - 4,Morocco,97,18
Portugal,4 - 1,Iran,97,-35
Spain,1 - 1,Morocco,97,36
Spain,3 - 1,Iran,97,-20
Morocco,0 - 0,Iran,97,3
France,1 - 0,Australia,97,5
France,2 - 0,Peru,97,22
France,1 - 1,Denmark,97,-38
Australia,2 - 2,Peru,97,37
Australia,2 - 0,Denmark,97,-21
Peru,2 - 3,Denmark,97,7
Argentina,4 - 0,Island,97,6
Argentina,2 - 1,Croatia,97,23
Argentina,3 - 0,Nigeria,97,-39
Island,0 - 4,Croatia,97,40
Island,2 - 0,Nigeria,97,-25
Croatia,0 - 4,Nigeria,97,8
Brazil,1 - 1,Switzerland,97,11
Brazil,2 - 2,Costa Rica,97,24
Brazil,3 - 2,Serbia,97,-43
Switzerland,4 - 1,Costa Rica,97,44
Switzerland,0 - 0,Serbia,97,-26
Costa Rica,1 - 0,Serbia,97,9
Germany,4 - 1,Mexico,97,10
Germany,3 - 0,Sweden,97,29
Germany,1 - 1,South Korea,97,-42
Mexico,4 - 1,Sweden,97,41
Mexico,2 - 0,South Korea,97,-28
Sweden,2 - 1,South Korea,97,12
Belgium,1 - 0,Panama,97,13
Belgium,2 - 1,Tunesia,97,27
Belgium,2 - 0,England,97,-45
Panama,2 - 0,Tunesia,97,47
Panama,1 - 0,England,97,-30
Tunesia,1 - 1,England,97,14
Poland,1 - 1,Senegal,97,16
Poland,1 - 4,Colombia,97,32
Poland,3 - 0,Japan,97,-48
Senegal,1 - 1,Colombia,97,46
Senegal,2 - 0,Japan,97,-31
Colombia,1 - 0,Japan,97,15
Russia,1 - 1,Saudi Arabia,98,1
Russia,1 - 0,Egypt,98,17
Russia,0 - 4,Uruguay,98,-34
Saudi Arabia,1 - 1,Egypt,98,33
Saudi Arabia,2 - 3,Uruguay,98,-19
Egypt,1 - 1,Uruguay,98,2
Portugal,1 - 2,Spain,98,4
Portugal,4 - 2,Morocco,98,18
Portugal,2 - 1,Iran,98,-35
Spain,2 - 1,Morocco,98,36
Spain,4 - 1,Iran,98,-20
Morocco,0 - 1,Iran,98,3
France,3 - 0,Australia,98,5
France,3 - 1,Peru,98,22
France,2 - 2,Denmark,98,-38
Australia,0 - 4,Peru,98,37
Australia,1 - 1,Denmark,98,-21
Peru,2 - 2,Denmark,98,7
Argentina,1 - 0,Island,98,6
Argentina,4 - 0,Croatia,98,23
Argentina,3 - 0,Nigeria,98,-39
Island,1 - 2,Croatia,98,40
Island,1 - 1,Nigeria,98,-25
Croatia,3 - 1,Nigeria,98,8
Brazil,2 - 1,Switzerland,98,11
Brazil,1 - 0,Costa Rica,98,24
Brazil,5 - 0,Serbia,98,-43
Switzerland,3 - 1,Costa Rica,98,44
Switzerland,2 - 2,Serbia,98,-26
Costa Rica,1 - 1,Serbia,98,9
Germany,3 - 2,Mexico,98,10
Germany,4 - 1,Sweden,98,29
Germany,1 - 0,South Korea,98,-42
Mexico,1 - 3,Sweden,98,41
Mexico,1 - 4,South Korea,98,-28
Sweden,1 - 2,South Korea,98,12
Belgium,2 - 2,Panama,98,13
Belgium,2 - 1,Tunesia,98,27
Belgium,1 - 1,England,98,-45
Panama,0 - 1,Tunesia,98,47
Panama,1 - 3,England,98,-30
Tunesia,0 - 3,England,98,14
Poland,3 - 1,Senegal,98,16
Poland,1 - 3,Colombia,98,32
Poland,3 - 0,Japan,98,-48
Senegal,2 - 3,Colombia,98,46
Senegal,1 - 1,Japan,98,-31
Colombia,3 - 2,Japan,98,15
Russia,4 - 0,Saudi Arabia,99,1
Russia,1 - 2,Egypt,99,17
Russia,2 - 5,Uruguay,99,-34
Saudi Arabia,2 - 2,Egypt,99,33
Saudi Arabia,1 - 3,Uruguay,99,-19
Egypt,0 - 1,Uruguay,99,2
Portugal,1 - 2,Spain,99,4
Portugal,4 - 1,Morocco,99,18
Portugal,1 - 1,Iran,99,-35
Spain,4 - 1,Morocco,99,36
Spain,1 - 1,Iran,99,-20
Morocco,2 - 2,Iran,99,3
France,3 - 0,Australia,99,5
France,0 - 1,Peru,99,22
France,2 - 2,Denmark,99,-38
Australia,1 - 2,Peru,99,37
Australia,2 - 2,Denmark,99,-21
Peru,3 - 3,Denmark,99,7
Argentina,1 - 0,Island,99,6
Argentina,0 - 1,Croatia,99,23
Argentina,3 - 1,Nigeria,99,-39
Island,0 - 4,Croatia,99,40
Island,3 - 2,Nigeria,99,-25
Croatia,0 - 2,Nigeria,99,8
Brazil,1 - 0,Switzerland,99,11
Brazil,3 - 1,Costa Rica,99,24
Brazil,1 - 0,Serbia,99,-43
Switzerland,2 - 0,Costa Rica,99,44
Switzerland,2 - 4,Serbia,99,-26
Costa Rica,0 - 2,Serbia,99,9
Germany,2 - 1,Mexico,99,10
Germany,3 - 3,Sweden,99,29
Germany,3 - 0,South Korea,99,-42
Mexico,1 - 2,Sweden,99,41
Mexico,1 - 4,South Korea,99,-28
Sweden,8 - 0,South Korea,99,12
Belgium,1 - 0,Panama,99,13
Belgium,6 - 0,Tunesia,99,27
Belgium,0 - 0,England,99,-45
Panama,3 - 2,Tunesia,99,47
Panama,1 - 3,England,99,-30
Tunesia,0 - 2,England,99,14
Poland,1 - 3,Senegal,99,16
Poland,0 - 3,Colombia,99,32
Poland,1 - 2,Japan,99,-48
Senegal,0 - 1,Colombia,99,46
Senegal,2 - 1,Japan,99,-31
Colombia,3 - 0,Japan,99,15
